gender,trm_code,department,delivery,course_title,ath_team_member,grade,hours_attempted,hours_earned,career_gpa,sum,average_creditsper_year,course_count
1,2,37,0,590,1,2,3,3,3.73,147,36.75,52
1,3,52,0,439,1,15,3,3,3.73,147,36.75,52
1,3,52,0,591,1,15,3,3,3.73,147,36.75,52
1,4,10,0,262,1,6,3,3,3.73,147,36.75,52
1,4,14,0,74,1,15,0,0,3.73,147,36.75,52
1,4,17,0,599,1,0,3,3,3.73,147,36.75,52
1,4,17,0,597,1,0,3,3,3.73,147,36.75,52
1,4,17,0,92,1,0,3,3,3.73,147,36.75,52
1,4,17,0,131,1,15,3,3,3.73,147,36.75,52
1,4,39,0,380,1,1,3,3,3.73,147,36.75,52
1,1,14,0,74,1,15,0,0,3.73,147,36.75,52
1,1,17,0,258,1,0,6,6,3.73,147,36.75,52
1,1,17,0,523,1,15,3,3,3.73,147,36.75,52
1,1,17,0,163,1,15,3,3,3.73,147,36.75,52
1,1,37,0,588,1,2,3,3,3.73,147,36.75,52
1,1,50,3,413,1,5,3,3,3.73,147,36.75,52
1,2,17,0,520,1,15,3,3,3.73,147,36.75,52
1,2,17,0,269,1,15,10,10,3.73,147,36.75,52
1,3,50,3,335,1,7,3,3,3.73,147,36.75,52
1,4,14,0,74,1,15,0,0,3.73,147,36.75,52
1,4,17,0,253,1,0,6,6,3.73,147,36.75,52
1,4,17,0,571,1,15,6,6,3.73,147,36.75,52
1,4,37,0,589,1,0,3,3,3.73,147,36.75,52
1,4,50,2,320,1,0,3,3,3.73,147,36.75,52
1,0,9,3,422,1,0,3,3,3.73,147,36.75,52
1,0,9,3,568,1,0,3,3,3.73,147,36.75,52
1,5,9,3,429,1,0,3,3,3.73,147,36.75,52
1,5,9,3,325,1,0,3,3,3.73,147,36.75,52
1,5,9,3,59,1,0,3,3,3.73,147,36.75,52
1,5,9,3,111,1,0,3,3,3.73,147,36.75,52
1,6,0,3,364,1,0,3,3,3.73,147,36.75,52
1,6,9,3,375,1,0,3,3,3.73,147,36.75,52
1,6,9,3,368,1,0,3,3,3.73,147,36.75,52
1,6,9,3,246,1,0,3,3,3.73,147,36.75,52
1,0,9,3,367,1,0,3,3,3.73,147,36.75,52
1,0,9,3,63,1,15,0,0,3.73,147,36.75,52
1,0,20,3,366,1,0,3,3,3.73,147,36.75,52
1,1,2,0,85,1,2,3,3,3.91,132,33,42
1,1,9,0,332,1,4,3,3,3.91,132,33,42
1,1,10,0,279,1,2,3,3,3.91,132,33,42
1,1,13,0,384,1,0,3,3,3.91,132,33,42
1,1,14,0,74,1,15,0,0,3.91,132,33,42
1,1,22,0,305,1,0,3,3,3.91,132,33,42
1,3,5,0,47,1,0,4,4,3.91,132,33,42
1,3,44,0,564,1,2,4,4,3.91,132,33,42
1,3,44,0,357,1,15,4,4,3.91,132,33,42
1,3,44,0,170,1,0,4,4,3.91,132,33,42
1,4,39,0,301,1,2,3,3,3.91,132,33,42
1,4,44,0,277,1,1,4,4,3.91,132,33,42
1,4,44,0,183,1,0,4,4,3.91,132,33,42
1,4,44,0,583,1,0,4,4,3.91,132,33,42
1,4,64,0,631,1,0,4,4,3.91,132,33,42
1,3,5,0,45,1,0,4,4,3.91,132,33,42
1,3,44,0,358,1,15,4,4,3.91,132,33,42
1,3,44,0,433,1,0,4,4,3.91,132,33,42
1,4,44,0,332,1,0,4,4,3.91,132,33,42
1,4,44,0,372,1,0,4,4,3.91,132,33,42
1,4,44,0,246,1,0,4,4,3.91,132,33,42
1,4,52,0,625,1,0,4,4,3.91,132,33,42
1,1,9,0,361,1,2,3,3,3.91,132,33,42
1,1,9,0,206,1,5,3,3,3.91,132,33,42
1,1,9,0,373,1,0,3,3,3.91,132,33,42
1,2,9,0,348,1,0,3,3,3.91,132,33,42
1,2,9,0,353,1,0,3,3,3.91,132,33,42
1,2,18,0,366,1,2,3,3,3.91,132,33,42
1,4,9,0,491,1,0,3,3,3.91,132,33,42
1,4,9,0,76,1,0,3,3,3.91,132,33,42
1,4,10,0,97,1,0,3,3,3.91,132,33,42
1,1,0,0,364,1,0,3,3,3.91,132,33,42
1,1,9,0,424,1,0,3,3,3.91,132,33,42
1,1,9,0,81,1,0,3,3,3.91,132,33,42
1,2,9,0,567,1,2,3,3,3.91,132,33,42
1,2,9,0,484,1,15,3,3,3.91,132,33,42
1,2,9,0,484,1,15,3,3,3.91,132,33,42
1,4,9,0,172,1,0,3,3,3.91,132,33,42
1,4,9,0,432,1,0,3,3,3.91,132,33,42
1,4,9,0,267,1,2,3,3,3.91,132,33,42
1,1,14,0,74,1,15,0,0,3.66,138,34.5,58
1,1,27,0,174,1,2,3,3,3.66,138,34.5,58
1,1,50,0,411,1,4,3,3,3.66,138,34.5,58
1,1,50,0,410,1,4,3,3,3.66,138,34.5,58
1,1,59,0,283,1,4,3,3,3.66,138,34.5,58
1,2,14,0,74,1,15,0,0,3.66,138,34.5,58
1,2,30,0,621,1,0,3,3,3.66,138,34.5,58
1,2,44,0,210,1,0,3,3,3.66,138,34.5,58
1,2,55,0,135,1,0,3,3,3.66,138,34.5,58
1,2,55,0,152,1,5,3,3,3.66,138,34.5,58
1,2,55,0,444,1,0,3,3,3.66,138,34.5,58
1,2,64,0,142,1,0,3,3,3.66,138,34.5,58
1,4,14,0,74,1,15,0,0,3.66,138,34.5,58
1,4,14,0,639,1,2,3,3,3.66,138,34.5,58
1,4,30,0,195,1,4,4,4,3.66,138,34.5,58
1,4,33,0,215,1,5,3,3,3.66,138,34.5,58
1,4,50,0,411,1,4,3,3,3.66,138,34.5,58
1,4,59,0,283,1,6,3,3,3.66,138,34.5,58
1,1,2,0,341,1,0,3,3,3.66,138,34.5,58
1,1,10,0,160,1,2,2,2,3.66,138,34.5,58
1,1,14,0,74,1,15,0,0,3.66,138,34.5,58
1,1,44,0,472,1,0,3,3,3.66,138,34.5,58
1,1,44,0,494,1,15,1,1,3.66,138,34.5,58
1,1,44,0,294,1,0,1,1,3.66,138,34.5,58
1,1,52,0,0,1,6,3,3,3.66,138,34.5,58
1,1,55,0,282,1,4,3,3,3.66,138,34.5,58
1,2,2,0,117,1,0,3,3,3.66,138,34.5,58
1,2,10,0,446,1,15,3,3,3.66,138,34.5,58
1,2,14,0,74,1,15,0,0,3.66,138,34.5,58
1,2,22,0,290,1,0,3,3,3.66,138,34.5,58
1,2,33,0,213,1,2,3,3,3.66,138,34.5,58
1,2,44,0,247,1,0,3,3,3.66,138,34.5,58
1,2,52,0,437,1,4,3,3,3.66,138,34.5,58
1,4,2,0,116,1,2,3,3,3.66,138,34.5,58
1,4,10,0,160,1,0,2,2,3.66,138,34.5,58
1,4,14,0,74,1,15,0,0,3.66,138,34.5,58
1,4,27,0,220,1,0,3,3,3.66,138,34.5,58
1,4,44,0,72,1,15,1,1,3.66,138,34.5,58
1,4,44,0,372,1,0,3,3,3.66,138,34.5,58
1,4,55,0,282,1,5,3,3,3.66,138,34.5,58
1,1,9,0,329,1,0,3,3,3.66,138,34.5,58
1,1,9,0,167,1,15,4,4,3.66,138,34.5,58
1,1,10,0,274,1,2,3,3,3.66,138,34.5,58
1,1,10,0,25,1,2,3,3,3.66,138,34.5,58
1,1,10,0,430,1,0,3,3,3.66,138,34.5,58
1,1,14,0,74,1,15,0,0,3.66,138,34.5,58
1,1,18,0,385,1,1,3,3,3.66,138,34.5,58
1,2,9,0,367,1,0,3,3,3.66,138,34.5,58
1,2,9,0,167,1,15,4,4,3.66,138,34.5,58
1,2,14,0,74,1,15,0,0,3.66,138,34.5,58
1,2,38,0,389,1,15,2,2,3.66,138,34.5,58
1,4,9,0,582,1,0,3,3,3.66,138,34.5,58
1,4,10,0,275,1,15,3,3,3.66,138,34.5,58
1,4,10,0,272,1,15,3,3,3.66,138,34.5,58
1,4,14,0,74,1,15,0,0,3.66,138,34.5,58
1,4,18,0,346,1,0,3,3,3.66,138,34.5,58
1,4,61,0,284,1,15,3,3,3.66,138,34.5,58
1,1,10,0,274,1,0,3,3,3.72,182,45.5,78
1,1,14,0,74,1,15,0,0,3.72,182,45.5,78
1,1,17,0,184,1,1,1,1,3.72,182,45.5,78
1,1,27,0,174,1,5,3,3,3.72,182,45.5,78
1,1,33,0,216,1,5,3,3,3.72,182,45.5,78
1,1,52,0,415,1,5,3,3,3.72,182,45.5,78
1,1,64,0,636,1,5,3,3,3.72,182,45.5,78
1,2,2,0,295,1,2,3,3,3.72,182,45.5,78
1,2,14,0,74,1,15,0,0,3.72,182,45.5,78
1,2,33,0,216,1,5,3,3,3.72,182,45.5,78
1,2,38,0,389,1,15,2,2,3.72,182,45.5,78
1,2,61,0,284,1,0,3,3,3.72,182,45.5,78
1,2,64,0,143,1,2,3,3,3.72,182,45.5,78
1,4,10,0,275,1,0,3,3,3.72,182,45.5,78
1,4,14,0,74,1,15,0,0,3.72,182,45.5,78
1,4,33,0,216,1,4,3,3,3.72,182,45.5,78
1,4,39,0,110,1,2,3,3,3.72,182,45.5,78
1,4,52,0,415,1,4,3,3,3.72,182,45.5,78
1,4,64,0,141,1,0,3,3,3.72,182,45.5,78
1,1,1,0,343,1,1,3,3,3.72,182,45.5,78
1,1,14,0,74,1,15,0,0,3.72,182,45.5,78
1,1,50,0,408,1,5,3,3,3.72,182,45.5,78
1,1,53,0,612,1,1,1,1,3.72,182,45.5,78
1,1,55,0,136,1,6,3,3,3.72,182,45.5,78
1,1,59,0,283,1,6,3,3,3.72,182,45.5,78
1,2,6,0,236,1,15,3,3,3.72,182,45.5,78
1,2,9,0,20,1,0,3,3,3.72,182,45.5,78
1,2,10,0,160,1,2,2,2,3.72,182,45.5,78
1,2,14,0,74,1,15,0,0,3.72,182,45.5,78
1,2,33,0,213,1,4,3,3,3.72,182,45.5,78
1,2,55,0,152,1,2,3,3,3.72,182,45.5,78
1,4,10,0,160,1,15,2,2,3.72,182,45.5,78
1,4,14,0,74,1,15,0,0,3.72,182,45.5,78
1,4,14,0,638,1,5,3,3,3.72,182,45.5,78
1,4,22,0,292,1,2,3,3,3.72,182,45.5,78
1,4,50,0,412,1,0,3,3,3.72,182,45.5,78
1,4,53,0,612,1,1,1,1,3.72,182,45.5,78
1,4,58,0,609,1,0,3,3,3.72,182,45.5,78
1,1,0,0,475,1,1,3,3,3.72,182,45.5,78
1,1,9,0,472,1,0,3,3,3.72,182,45.5,78
1,1,10,0,276,1,15,3,3,3.72,182,45.5,78
1,1,14,0,74,1,15,0,0,3.72,182,45.5,78
1,1,18,0,385,1,0,3,3,3.72,182,45.5,78
1,1,55,0,227,1,15,3,3,3.72,182,45.5,78
1,2,9,0,65,1,4,3,3,3.72,182,45.5,78
1,2,9,0,247,1,0,3,3,3.72,182,45.5,78
1,2,9,0,367,1,2,3,3,3.72,182,45.5,78
1,2,9,0,167,1,15,3,3,3.72,182,45.5,78
1,2,14,0,74,1,15,0,0,3.72,182,45.5,78
1,2,14,0,102,1,15,0,0,3.72,182,45.5,78
1,2,17,0,336,1,1,1,1,3.72,182,45.5,78
1,2,50,0,409,1,15,3,3,3.72,182,45.5,78
1,2,62,0,637,1,1,3,3,3.72,182,45.5,78
1,4,0,0,362,1,0,3,3,3.72,182,45.5,78
1,4,6,0,193,1,15,4,4,3.72,182,45.5,78
1,4,9,0,582,1,0,3,3,3.72,182,45.5,78
1,4,14,0,74,1,15,0,0,3.72,182,45.5,78
1,4,18,0,346,1,2,3,3,3.72,182,45.5,78
1,4,55,0,227,1,15,3,3,3.72,182,45.5,78
1,1,9,0,372,1,0,3,3,3.72,182,45.5,78
1,1,9,0,330,1,1,3,3,3.72,182,45.5,78
1,1,9,0,167,1,15,4,4,3.72,182,45.5,78
1,1,10,0,430,1,1,3,3,3.72,182,45.5,78
1,1,14,0,74,1,15,0,0,3.72,182,45.5,78
1,2,9,0,496,1,0,1,1,3.72,182,45.5,78
1,2,9,0,207,1,0,3,3,3.72,182,45.5,78
1,2,9,0,371,1,0,3,3,3.72,182,45.5,78
1,2,9,0,273,1,15,7,7,3.72,182,45.5,78
1,2,14,0,74,1,15,0,0,3.72,182,45.5,78
1,4,9,0,285,1,2,1,1,3.72,182,45.5,78
1,4,9,0,507,1,0,3,3,3.72,182,45.5,78
1,4,9,0,501,1,0,3,3,3.72,182,45.5,78
1,4,9,0,421,1,5,3,3,3.72,182,45.5,78
1,4,9,0,168,1,15,2,2,3.72,182,45.5,78
1,4,11,0,261,1,2,3,3,3.72,182,45.5,78
1,4,13,0,134,1,0,3,3,3.72,182,45.5,78
1,4,14,0,74,1,15,0,0,3.72,182,45.5,78
0,1,10,0,160,1,8,2,2,2.93,141,35.25,61
0,1,14,0,74,1,15,0,0,2.93,141,35.25,61
0,1,38,0,390,1,0,2,2,2.93,141,35.25,61
0,1,50,0,410,1,4,3,3,2.93,141,35.25,61
0,1,59,0,283,1,12,3,0,2.93,141,35.25,61
0,1,64,0,142,1,6,3,3,2.93,141,35.25,61
0,2,2,0,118,1,4,3,3,2.93,141,35.25,61
0,2,14,0,74,1,15,0,0,2.93,141,35.25,61
0,2,33,0,213,1,5,3,3,2.93,141,35.25,61
0,2,52,0,625,1,0,3,3,2.93,141,35.25,61
0,2,55,0,152,1,2,3,3,2.93,141,35.25,61
0,4,2,0,115,1,6,3,3,2.93,141,35.25,61
0,4,10,0,160,1,8,2,2,2.93,141,35.25,61
0,4,14,0,74,1,15,0,0,2.93,141,35.25,61
0,4,27,0,214,1,5,3,3,2.93,141,35.25,61
0,4,30,0,195,1,7,4,4,2.93,141,35.25,61
0,4,59,0,283,1,9,3,3,2.93,141,35.25,61
0,1,2,0,341,1,7,3,3,2.93,141,35.25,61
0,1,14,0,74,1,15,0,0,2.93,141,35.25,61
0,1,44,0,457,1,9,3,3,2.93,141,35.25,61
0,1,44,0,472,1,4,3,3,2.93,141,35.25,61
0,1,44,0,425,1,0,3,3,2.93,141,35.25,61
0,1,55,0,282,1,6,3,3,2.93,141,35.25,61
0,1,59,0,283,1,8,3,3,2.93,141,35.25,61
0,2,10,0,276,1,5,3,3,2.93,141,35.25,61
0,2,10,0,446,1,2,3,3,2.93,141,35.25,61
0,2,14,0,74,1,15,0,0,2.93,141,35.25,61
0,2,44,0,565,1,10,3,3,2.93,141,35.25,61
0,2,44,0,247,1,5,3,3,2.93,141,35.25,61
0,2,44,0,347,1,10,3,3,2.93,141,35.25,61
0,2,61,0,445,1,1,3,3,2.93,141,35.25,61
0,4,10,0,260,1,2,3,3,2.93,141,35.25,61
0,4,10,0,406,1,5,3,3,2.93,141,35.25,61
0,4,14,0,74,1,15,0,0,2.93,141,35.25,61
0,4,44,0,363,1,7,3,3,2.93,141,35.25,61
0,4,44,0,72,1,15,1,1,2.93,141,35.25,61
0,4,44,0,372,1,0,3,3,2.93,141,35.25,61
0,4,53,0,493,1,0,1,1,2.93,141,35.25,61
0,4,55,0,282,1,4,3,3,2.93,141,35.25,61
0,1,9,0,329,1,2,3,3,2.93,141,35.25,61
0,1,9,0,516,1,0,1,1,2.93,141,35.25,61
0,1,10,0,25,1,2,3,3,2.93,141,35.25,61
0,1,10,0,272,1,15,4,4,2.93,141,35.25,61
0,1,14,0,74,1,15,0,0,2.93,141,35.25,61
0,1,19,0,529,1,2,3,3,2.93,141,35.25,61
0,1,18,0,385,1,4,3,3,2.93,141,35.25,61
0,2,9,0,21,1,2,3,3,2.93,141,35.25,61
0,2,9,0,367,1,9,3,3,2.93,141,35.25,61
0,2,9,0,208,1,2,3,3,2.93,141,35.25,61
0,2,10,0,185,1,0,3,3,2.93,141,35.25,61
0,2,10,0,269,1,15,2,2,2.93,141,35.25,61
0,2,14,0,74,1,15,0,0,2.93,141,35.25,61
0,2,14,0,465,1,2,3,3,2.93,141,35.25,61
0,4,9,0,582,1,4,3,3,2.93,141,35.25,61
0,4,9,0,508,1,4,3,3,2.93,141,35.25,61
0,4,9,0,168,1,15,2,2,2.93,141,35.25,61
0,4,14,0,74,1,15,0,0,2.93,141,35.25,61
0,4,18,0,346,1,4,3,3,2.93,141,35.25,61
0,4,24,0,377,1,0,3,3,2.93,141,35.25,61
0,4,59,0,245,1,4,3,3,2.93,141,35.25,61
1,1,14,0,74,1,15,0,0,2.84,192,48,92
1,1,17,0,184,1,2,1,1,2.84,192,48,92
1,1,27,0,174,1,4,3,3,2.84,192,48,92
1,1,33,0,216,1,5,3,3,2.84,192,48,92
1,1,38,0,389,1,6,2,2,2.84,192,48,92
1,1,52,0,415,1,6,3,3,2.84,192,48,92
1,1,55,0,135,1,4,3,3,2.84,192,48,92
1,2,10,0,275,1,7,3,3,2.84,192,48,92
1,2,14,0,74,1,15,0,0,2.84,192,48,92
1,2,33,0,608,1,7,3,3,2.84,192,48,92
1,2,38,0,450,1,0,1,1,2.84,192,48,92
1,2,49,0,619,1,0,1,1,2.84,192,48,92
1,2,50,0,412,1,11,3,3,2.84,192,48,92
1,2,52,0,415,1,7,3,3,2.84,192,48,92
1,2,64,0,141,1,2,3,3,2.84,192,48,92
1,4,10,0,274,1,4,3,3,2.84,192,48,92
1,4,14,0,74,1,15,0,0,2.84,192,48,92
1,4,33,0,216,1,9,3,3,2.84,192,48,92
1,4,38,0,321,1,0,1,1,2.84,192,48,92
1,4,50,0,411,1,9,3,3,2.84,192,48,92
1,4,64,0,140,1,5,3,3,2.84,192,48,92
1,1,1,0,343,1,4,3,3,2.84,192,48,92
1,1,10,0,161,1,7,2,2,2.84,192,48,92
1,1,14,0,74,1,15,0,0,2.84,192,48,92
1,1,38,0,106,1,4,1,1,2.84,192,48,92
1,1,38,0,450,1,2,2,2,2.84,192,48,92
1,1,38,0,392,1,4,3,3,2.84,192,48,92
1,1,49,0,619,1,5,1,1,2.84,192,48,92
1,1,64,0,139,1,4,3,3,2.84,192,48,92
1,2,14,0,74,1,15,0,0,2.84,192,48,92
1,2,33,0,213,1,2,3,3,2.84,192,48,92
1,2,38,0,106,1,5,1,1,2.84,192,48,92
1,2,38,0,450,1,0,2,2,2.84,192,48,92
1,2,38,0,394,1,2,3,3,2.84,192,48,92
1,2,47,0,448,1,5,1,1,2.84,192,48,92
1,2,49,0,619,1,0,1,1,2.84,192,48,92
1,2,55,0,152,1,4,3,3,2.84,192,48,92
1,4,2,0,115,1,2,3,3,2.84,192,48,92
1,4,10,0,161,1,4,2,2,2.84,192,48,92
1,4,14,0,74,1,15,0,0,2.84,192,48,92
1,4,22,0,292,1,4,3,3,2.84,192,48,92
1,4,38,0,106,1,1,1,1,2.84,192,48,92
1,4,38,0,450,1,2,2,2,2.84,192,48,92
1,4,38,0,393,1,4,3,3,2.84,192,48,92
1,4,49,0,619,1,4,1,1,2.84,192,48,92
1,4,61,0,284,1,8,3,3,2.84,192,48,92
1,1,0,0,475,1,4,3,3,2.84,192,48,92
1,1,9,0,372,1,4,3,3,2.84,192,48,92
1,1,14,0,74,1,15,0,0,2.84,192,48,92
1,1,18,0,385,1,2,3,3,2.84,192,48,92
1,1,38,0,106,1,5,1,1,2.84,192,48,92
1,1,38,0,450,1,0,2,2,2.84,192,48,92
1,1,55,0,227,1,4,3,3,2.84,192,48,92
1,1,59,0,283,1,4,3,3,2.84,192,48,92
1,2,9,0,65,1,4,3,3,2.84,192,48,92
1,2,9,0,247,1,4,3,3,2.84,192,48,92
1,2,14,0,74,1,15,0,0,2.84,192,48,92
1,2,17,0,336,1,9,1,1,2.84,192,48,92
1,2,38,0,106,1,2,1,1,2.84,192,48,92
1,2,38,0,450,1,0,1,1,2.84,192,48,92
1,2,47,0,448,1,0,1,1,2.84,192,48,92
1,2,62,0,637,1,6,3,3,2.84,192,48,92
1,4,0,0,362,1,8,3,3,2.84,192,48,92
1,4,14,0,74,1,15,0,0,2.84,192,48,92
1,4,18,0,346,1,6,3,3,2.84,192,48,92
1,4,38,0,106,1,2,1,1,2.84,192,48,92
1,4,38,0,450,1,0,2,2,2.84,192,48,92
1,4,55,0,227,1,4,3,3,2.84,192,48,92
1,4,58,0,609,1,5,3,3,2.84,192,48,92
1,1,9,0,472,1,6,3,3,2.84,192,48,92
1,1,9,0,330,1,2,3,3,2.84,192,48,92
1,1,9,0,496,1,2,1,1,2.84,192,48,92
1,1,9,0,167,1,15,3,3,2.84,192,48,92
1,1,10,0,276,1,4,3,3,2.84,192,48,92
1,1,10,0,430,1,8,3,3,2.84,192,48,92
1,1,14,0,74,1,15,0,0,2.84,192,48,92
1,1,47,0,449,1,5,1,1,2.84,192,48,92
1,1,50,0,409,1,4,3,3,2.84,192,48,92
1,2,9,0,367,1,6,3,3,2.84,192,48,92
1,2,9,0,207,1,5,3,3,2.84,192,48,92
1,2,9,0,273,1,15,4,4,2.84,192,48,92
1,2,14,0,74,1,15,0,0,2.84,192,48,92
1,2,14,0,638,1,7,3,3,2.84,192,48,92
1,2,32,0,574,1,7,3,3,2.84,192,48,92
1,4,6,0,193,1,15,4,4,2.84,192,48,92
1,4,9,0,428,1,8,3,3,2.84,192,48,92
1,4,9,0,421,1,4,3,3,2.84,192,48,92
1,4,9,0,168,1,15,4,4,2.84,192,48,92
1,4,11,0,261,1,8,3,3,2.84,192,48,92
1,4,14,0,74,1,15,0,0,2.84,192,48,92
1,4,47,0,449,1,8,1,1,2.84,192,48,92
1,0,13,0,416,1,4,4,4,3.66,290,72.5,128
1,0,13,0,416,1,4,4,4,3.66,290,72.5,128
1,0,14,0,74,1,15,0,0,3.66,290,72.5,128
1,0,14,0,74,1,15,0,0,3.66,290,72.5,128
1,0,20,0,385,1,0,3,3,3.66,290,72.5,128
1,0,20,0,385,1,0,3,3,3.66,290,72.5,128
1,0,28,0,176,1,0,1,1,3.66,290,72.5,128
1,0,28,0,176,1,0,1,1,3.66,290,72.5,128
1,0,36,0,251,1,5,3,3,3.66,290,72.5,128
1,0,36,0,251,1,5,3,3,3.66,290,72.5,128
1,0,53,0,616,1,0,1,1,3.66,290,72.5,128
1,0,53,0,616,1,0,1,1,3.66,290,72.5,128
1,0,64,0,144,1,4,2,2,3.66,290,72.5,128
1,0,64,0,144,1,4,2,2,3.66,290,72.5,128
1,5,13,0,121,1,4,3,3,3.66,290,72.5,128
1,5,13,0,121,1,4,3,3,3.66,290,72.5,128
1,5,14,0,74,1,15,0,0,3.66,290,72.5,128
1,5,14,0,74,1,15,0,0,3.66,290,72.5,128
1,5,20,0,346,1,4,3,3,3.66,290,72.5,128
1,5,20,0,346,1,4,3,3,3.66,290,72.5,128
1,5,36,0,251,1,4,2,2,3.66,290,72.5,128
1,5,36,0,251,1,4,2,2,3.66,290,72.5,128
1,5,36,0,33,1,2,2,2,3.66,290,72.5,128
1,5,36,0,33,1,2,2,2,3.66,290,72.5,128
1,5,39,0,126,1,0,3,3,3.66,290,72.5,128
1,5,39,0,126,1,0,3,3,3.66,290,72.5,128
1,5,55,0,152,1,0,3,3,3.66,290,72.5,128
1,5,55,0,152,1,0,3,3,3.66,290,72.5,128
1,0,0,0,458,1,2,3,3,3.66,290,72.5,128
1,0,0,0,458,1,2,3,3,3.66,290,72.5,128
1,0,9,0,64,1,0,3,3,3.66,290,72.5,128
1,0,9,0,64,1,0,3,3,3.66,290,72.5,128
1,0,14,0,74,1,15,0,0,3.66,290,72.5,128
1,0,14,0,74,1,15,0,0,3.66,290,72.5,128
1,0,36,0,252,1,2,3,3,3.66,290,72.5,128
1,0,36,0,252,1,2,3,3,3.66,290,72.5,128
1,0,53,0,616,1,0,1,1,3.66,290,72.5,128
1,0,53,0,616,1,0,1,1,3.66,290,72.5,128
1,0,56,0,186,1,0,4,4,3.66,290,72.5,128
1,0,56,0,186,1,0,4,4,3.66,290,72.5,128
1,5,0,0,364,1,5,3,3,3.66,290,72.5,128
1,5,0,0,364,1,5,3,3,3.66,290,72.5,128
1,5,13,3,622,1,0,3,3,3.66,290,72.5,128
1,5,13,3,622,1,0,3,3,3.66,290,72.5,128
1,5,13,0,483,1,5,3,3,3.66,290,72.5,128
1,5,13,0,483,1,5,3,3,3.66,290,72.5,128
1,5,13,0,581,1,5,3,3,3.66,290,72.5,128
1,5,13,0,581,1,5,3,3,3.66,290,72.5,128
1,5,13,0,269,1,15,3,3,3.66,290,72.5,128
1,5,13,0,269,1,15,3,3,3.66,290,72.5,128
1,5,14,0,74,1,15,0,0,3.66,290,72.5,128
1,5,14,0,74,1,15,0,0,3.66,290,72.5,128
1,5,36,0,252,1,2,3,3,3.66,290,72.5,128
1,5,36,0,252,1,2,3,3,3.66,290,72.5,128
1,0,9,0,471,1,4,3,3,3.66,290,72.5,128
1,0,9,0,471,1,4,3,3,3.66,290,72.5,128
1,0,13,0,403,1,0,4,4,3.66,290,72.5,128
1,0,13,0,403,1,0,4,4,3.66,290,72.5,128
1,0,13,3,587,1,0,3,3,3.66,290,72.5,128
1,0,13,3,587,1,0,3,3,3.66,290,72.5,128
1,0,13,0,269,1,15,1,1,3.66,290,72.5,128
1,0,13,0,269,1,15,1,1,3.66,290,72.5,128
1,0,14,0,74,1,15,0,0,3.66,290,72.5,128
1,0,14,0,74,1,15,0,0,3.66,290,72.5,128
1,0,46,0,372,1,0,3,3,3.66,290,72.5,128
1,0,46,0,372,1,0,3,3,3.66,290,72.5,128
1,0,53,0,616,1,0,1,1,3.66,290,72.5,128
1,0,53,0,616,1,0,1,1,3.66,290,72.5,128
1,0,64,0,144,1,2,3,3,3.66,290,72.5,128
1,0,64,0,144,1,2,3,3,3.66,290,72.5,128
1,5,9,0,334,1,0,3,3,3.66,290,72.5,128
1,5,9,0,334,1,0,3,3,3.66,290,72.5,128
1,5,13,0,420,1,0,3,3,3.66,290,72.5,128
1,5,13,0,420,1,0,3,3,3.66,290,72.5,128
1,5,13,0,402,1,2,3,3,3.66,290,72.5,128
1,5,13,0,402,1,2,3,3,3.66,290,72.5,128
1,5,14,0,74,1,15,0,0,3.66,290,72.5,128
1,5,14,0,74,1,15,0,0,3.66,290,72.5,128
1,5,15,0,262,1,0,3,3,3.66,290,72.5,128
1,5,15,0,262,1,0,3,3,3.66,290,72.5,128
1,5,64,0,632,1,0,1,1,3.66,290,72.5,128
1,5,64,0,632,1,0,1,1,3.66,290,72.5,128
1,0,9,0,355,1,0,3,3,3.66,290,72.5,128
1,0,9,0,355,1,0,3,3,3.66,290,72.5,128
1,0,9,0,423,1,2,3,3,3.66,290,72.5,128
1,0,9,0,423,1,2,3,3,3.66,290,72.5,128
1,0,13,3,104,1,0,3,3,3.66,290,72.5,128
1,0,13,3,104,1,0,3,3,3.66,290,72.5,128
1,0,13,0,521,1,0,2,2,3.66,290,72.5,128
1,0,13,0,521,1,0,2,2,3.66,290,72.5,128
1,0,14,0,74,1,15,0,0,3.66,290,72.5,128
1,0,14,0,74,1,15,0,0,3.66,290,72.5,128
1,0,39,0,32,1,0,3,3,3.66,290,72.5,128
1,0,39,0,32,1,0,3,3,3.66,290,72.5,128
1,0,53,0,616,1,0,1,1,3.66,290,72.5,128
1,0,53,0,616,1,0,1,1,3.66,290,72.5,128
1,5,9,0,246,1,0,3,3,3.66,290,72.5,128
1,5,9,0,246,1,0,3,3,3.66,290,72.5,128
1,5,9,0,367,1,6,3,3,3.66,290,72.5,128
1,5,9,0,367,1,6,3,3,3.66,290,72.5,128
1,5,9,0,269,1,15,3,3,3.66,290,72.5,128
1,5,9,0,269,1,15,3,3,3.66,290,72.5,128
1,5,14,0,74,1,13,0,0,3.66,290,72.5,128
1,5,14,0,74,1,13,0,0,3.66,290,72.5,128
1,5,35,0,223,1,0,3,3,3.66,290,72.5,128
1,5,35,0,223,1,0,3,3,3.66,290,72.5,128
1,5,53,0,616,1,0,1,1,3.66,290,72.5,128
1,5,53,0,616,1,0,1,1,3.66,290,72.5,128
1,0,7,0,138,1,4,4,4,3.66,290,72.5,128
1,0,7,0,138,1,4,4,4,3.66,290,72.5,128
1,0,9,0,209,1,2,3,3,3.66,290,72.5,128
