ID,ENTRY_DTE,EXIT_DTE,EXIT_REASON,DEGREE_DESC,MAJOR_MINOR_DESC,career_gpa
5F373FD5-F860-41B6-84A0-7CB88C9376C1,,5/5/2006,Graduated,Undergraduate Certificate,TESOL,3.1
4AEE50B1-A425-4311-A75E-7CB8A00DBC04,6/19/2011,7/23/2002,,Bachelor of Arts,Communication: Public Speaking,3.91
6AA69BBA-D29C-484C-99EF-7CC1AD4FDD4D,8/19/2011,5/5/2012,Graduated,Bachelor of Science,Exercise Science,3.54
9453D05E-ACE9-40E5-9AEA-7CD3AFB3CA9C,7/27/2016,5/9/2020,Graduated,Bachelor of Science,Biology,3.48
33838DBC-1E5C-4453-B5C3-7D09C24164EF,9/6/2012,8/24/2012,Graduated,Bachelor of Arts,Psychology: General,3.67
A4BC3EAD-A16A-4891-B765-7D0CADF2ABD1,12/21/2018,12/14/2018,Graduated,Bachelor of Science,Nursing,3.76
7CBD772E-06F3-45C9-809C-7D21266A787A,12/17/2012,8/25/2013,,Bachelor of Arts,Business Administration: Management,2.99
B04596AE-C09A-43E2-A8B1-7D37E178E6F0,,5/8/2010,Graduated,Bachelor of Arts,Psychology: General,3.73
439829D8-C345-42C4-AA3C-7D4BBC0E6284,,12/14/2007,Graduated,Bachelor of Arts,Psychology,3.81
822BE9B4-0201-4A19-947D-7D4FA372550B,6/19/2011,4/25/2001,,Bachelor of Arts,Interdisciplinary Studies,3.03
449198D1-2057-4FA4-9A30-7D52BC71A0D6,6/24/2015,5/12/2018,Graduated,Bachelor of Science,Teacher Education,3.1
877F7086-6D1C-4645-8973-7D630721BF7B,,6/13/2003,Graduated,Bachelor of Arts,Management,3.48
15AE66EC-A77A-4A16-A673-7D708277A4FC,8/19/2011,5/5/2012,Graduated,Bachelor of Arts,Psychology,3.58
66E6F6DA-471D-4C97-ACE9-7D76A53C9055,8/19/2011,5/5/2012,Graduated,Bachelor of Arts,Accounting,3.71
C498A064-17FF-4B05-AD51-7D803B14C329,,5/5/2006,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.92
1B1BB70E-94FF-484C-84B4-7D88696F186B,,6/11/2004,Graduated,Bachelor of Arts,Psychology,2.63
6044EF4E-9E0F-42BC-A639-7D8CB0FA43DE,8/19/2011,5/11/2013,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.03
AD52A240-5506-4FF2-A21C-7D8EA22C579C,,8/29/2003,Graduated,Bachelor of Arts,Management,4.2
6FDE116A-B058-46AE-8489-7DD21166BA47,6/30/2015,5/11/2019,Graduated,Bachelor of Arts,Bible & Theology,3.58
7A196F6F-D6CE-4458-9CD1-7DE304BA5955,,3/23/2001,Graduated,Bachelor of Arts,Management,3.92
91F09FDE-8484-411B-9B6E-7E07A1C4BDA0,8/12/2011,5/5/2012,Graduated,Master of Arts,MA: School Counselor & Consultant,3.98
85E7F2CA-1C60-4F36-B408-7E08241D2629,,12/12/2008,Graduated,Bachelor of Arts,Accounting,3.86
643634DE-C768-4B5D-A8FE-7E086AD32FE3,,12/10/2010,Graduated,Master of Arts,Community Counseling,3.98
4FF9D7AB-1FF7-49ED-A497-7E2CABB7DC6F,,6/11/1999,Graduated,Bachelor of Arts,Management,3.59
75FFFD2F-39B2-4B96-BD05-7E348CB60666,8/19/2011,5/10/2014,Graduated,Master of Arts,Clinical Mental Health Counseling,3.72
CF00332D-991D-40F8-925F-7E354320E6D0,6/16/2017,5/12/2018,Graduated,Master of Arts,Teaching,3.97
83ED6481-CF0D-4F6F-BBCE-7E3F77508FBD,8/13/2013,12/12/2014,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.58
D3529AC3-6C83-4DF8-9565-7E44D4DCBE2E,,5/6/2005,Graduated,Bachelor of Arts,Business Administration,3.69
AE0B1F19-CB04-42F0-B4BB-7E4F01AC2025,,5/5/2007,Graduated,Master of Arts,MA: School Counselor & Consultant,3.58
114EBEBE-0029-4641-97E2-7E5C76533800,,12/14/2007,Graduated,Master of Arts,Professional Counseling,3.87
F891A069-EE7E-4156-9ACD-7E6A83C21B8B,,12/15/2006,Graduated,Bachelor of Arts,Management,3.94
1690F9E0-E55F-4673-9A67-7E78532D961A,8/19/2011,2/18/2014,,Bachelor of Arts,Accounting,2.17
E86D9230-4614-4A75-8CBD-7E78582E81AC,,6/9/2000,Graduated,Master of Arts,Marriage & Family Therapy,4.03
18B595F7-6948-4292-9836-7E7FE22AAF7A,,8/29/2003,Graduated,Bachelor of Arts,Management,3.7
BC5BA9A3-381A-4B60-90E1-7E89522100D1,8/3/2016,12/16/2016,,Bachelor of Science,Business Administration,2.85
D6C9FE13-924C-4402-B479-7EA3A2F0B105,9/9/2015,5/7/2016,Graduated,Bachelor of Science,Teacher Education,3.93
EA879026-8542-41A0-B13C-7EB35550F743,,6/9/2000,Graduated,Bachelor of Arts,Management,3.35
60D43DBC-2B05-4F34-940E-7EC0B5953A99,,8/30/2002,Graduated,Bachelor of Arts,Elementary Education,3.67
243D71FC-8310-4078-B579-7ECB4B46B2D6,,6/9/2000,Graduated,Undergraduate Certificate,Elementary Education Licensure,3.68
44C2D7F3-A64A-4BE2-B398-7ED273CD08AB,8/19/2011,5/11/2013,Graduated,Bachelor of Arts,Teacher Education,3.58
63462CB7-E660-4094-B4D2-7ED7D4F70623,,8/31/2001,Graduated,Bachelor of Arts,Management,3.29
FF1BCAFE-F25C-47F6-AA65-7EEB0C80838F,5/21/2020,5/9/2020,Graduated,Bachelor of Science,Exercise Science,3.72
79437699-5DAF-4D71-8783-7F0CBA4A2D48,2/26/2013,12/11/2015,Graduated,Bachelor of Arts,Business Administration,3.47
8C043FB1-74F4-4E91-9816-7F111F102DF1,6/21/2013,12/11/2015,Graduated,Bachelor of Arts,Accounting,3.83
800A7EBC-F8F8-450C-926A-7F118C64EBF0,8/12/2011,8/25/2013,Graduated,Bachelor of Arts,Business Administration,2.9
ED518EC2-B762-424A-8426-7F19D8EC68D2,,6/15/2001,Graduated,Undergraduate Certificate,Elementary Education Licensure,3.08
01D2D2C6-C812-4DB2-BD07-7F24B797D496,,5/7/2011,Graduated,Bachelor of Arts,Teacher Education: Elementary,3.5
6F025FBB-D064-4DA8-9910-7F2C3DEF7B86,,8/31/2004,Graduated,Bachelor of Science,Computer Information Systems,4.01
7A5FBB4C-DC06-4A1E-AA40-7F37C09CE546,,12/11/2009,Graduated,Bachelor of Arts,Management,3.89
B748FE95-B555-44C0-AE8F-7F3842908613,,6/11/1999,Graduated,Bachelor of Arts,Management,3.88
658493E2-F602-49CC-8174-7F5AD0E31BD6,,8/22/2008,Graduated,Bachelor of Arts,Management,3.68
2EBC6A29-AF0D-43B3-B820-7F67D0DDD667,,6/14/1996,Graduated,Bachelor of Arts,Managerial Leadership,3.58
CA057837-205B-452B-9929-7F721530455F,7/27/2016,5/9/2020,Graduated,Bachelor of Science,Exercise Science,3.61
28DDE0E9-E867-4FEE-9A0C-7F757F8ADDE6,6/26/2017,12/15/2017,,Bachelor of Science,Business Administration,0.16
1B8CA384-3844-4EA1-BB4A-7F76279A6CF0,9/5/2019,8/16/2019,Graduated,Bachelor of Science,Interdisciplinary Studies,3.55
0D2845AC-7582-4511-82A4-7F83717B5099,,7/29/1996,Graduated,Master of Arts,Marriage & Family Therapy,4.04
55397386-ED68-43F8-8F13-7F8D425EAA24,1/6/2017,5/11/2019,Graduated,Master of Arts,Clinical Mental Health Counseling,3.85
615A9C41-8C56-44CB-B255-7F9354DF510B,1/5/2016,12/11/2015,,Bachelor of Arts,Accounting,3.62
15937E64-F227-490E-BEC5-7F9895AF8115,8/12/2011,12/16/2011,Graduated,Bachelor of Arts,Accounting,3.45
0595ED1F-F3CE-4DA2-B845-7F9C40BD8585,8/19/2011,1/9/2012,,Bachelor of Arts,Interdisciplinary Studies,2.03
CC379DA6-5A75-432D-B3A6-7FA39E8B0C94,,6/9/2000,Graduated,Undergraduate Certificate,Elementary Education Licensure,3.7
6D4F16D1-E855-46B3-879C-7FB0F0F2B25C,3/4/2013,12/11/2015,Graduated,Bachelor of Arts,Business Administration,4
040771CB-4DC1-4CD7-8C97-7FB114FDFC76,,8/5/2005,Graduated,Bachelor of Arts,Management,3.9
D75CC6A3-29CD-46AA-A1A9-7FB740E19193,9/21/2012,5/10/2014,,Bachelor of Arts,Psychology,3.94
A40BB604-7145-4137-842D-7FC02CC7D9D8,,6/11/1999,Graduated,Bachelor of Arts,Elementary Education,3.18
9E3A2650-3456-4DBF-BBFA-7FD0E68152B8,,8/31/2004,Graduated,Bachelor of Arts,Teacher Education,2.61
C36EA16E-41B1-4E89-BB27-7FEDA965E7CC,12/14/2017,8/16/2019,Graduated,Bachelor of Science,Nursing,3.84
0FE86064-1513-44B4-A23A-7FF71EA14606,,12/10/2010,Graduated,Bachelor of Arts,Business Administration,3.48
0376A31C-78D6-49B9-A100-7FFE889207C0,,5/7/2011,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.62
56346205-F606-4115-84FE-80138CD6BD29,,6/10/1995,Graduated,Bachelor of Arts,Intercultural Studies,3.3
701B791B-FBE0-43A8-B039-8016EADBDD4F,11/15/2016,12/16/2016,,Bachelor of Arts,Undecided/Undeclared,1.01
F6B6CCBF-3556-4604-875E-8019907EE3DC,,6/11/1999,Graduated,Bachelor of Arts,Elementary Education,3.05
93CC2355-3C37-48D3-9172-802B1D4753FB,,6/11/2004,Graduated,Bachelor of Arts,Teacher Education,2.58
93CC2355-3C37-48D3-9172-802B1D4753FB,,6/13/2003,Graduated,Associate of Arts,General Studies,2.58
5521AE5F-F04D-41FB-8267-80343B1357C2,,6/12/1998,Graduated,Bachelor of Arts,Management,3.85
F75C13C1-707C-4F61-9575-8040B22D695E,,5/6/2005,,Bachelor of Arts,Teacher Education,3.72
F75C13C1-707C-4F61-9575-8040B22D695E,,5/9/2009,Graduated,Master of Arts,MA: School Counselor & Consultant,3.94
96077908-5236-4174-A6A9-806954EA25E2,8/24/2020,8/24/2020,Deposit Drop,Bachelor of Science,Nursing: RN to BSN,0
982FBC21-AA5B-445D-BC11-807000689A77,,8/12/2003,Graduated,Undergraduate Certificate,Teacher Education,4.08
5A31ABE0-9A03-4C3E-828E-807AA94D6B90,,5/8/2010,Graduated,Bachelor of Arts,Teacher Education:Secondary,3.27
7CB6AA96-87EA-4F46-900A-80888A63221B,,6/12/1998,Graduated,Bachelor of Arts,Management,3.56
2BB27AA9-BC7B-488C-870D-8098E4423F06,,6/15/2001,Graduated,Associate of Arts,General Studies,1.53
6ED361C4-F810-4A6E-BC0A-80A25A170F58,6/19/2011,4/25/2001,,Bachelor of Arts,Bible & Theology,2.83
24FDAB17-8AF3-4F26-91F4-80B12359126E,6/19/2018,5/12/2018,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.73
90FAB661-4F1B-4822-B546-80BCA49CB089,,5/9/2009,Graduated,Master of Arts,MA: School Counselor & Consultant,4
EA9CA8B1-9CE9-4C22-BA9D-80F2610A78CA,8/12/2011,12/12/2014,Graduated,Master of Arts,Community Counseling,3.82
EA9CA8B1-9CE9-4C22-BA9D-80F2610A78CA,,6/13/1997,,Bachelor of Science,Management,3.7
D6E12A89-46E2-496F-B605-80F944CE3739,,8/31/2001,Graduated,Bachelor of Arts,Psychology,3.13
A2C33A99-DDC8-4A2E-A449-81122E64E242,2/18/2013,5/10/2014,Graduated,Bachelor of Arts,English,3.72
86A91294-DFFE-4786-B054-8113118FB10B,,8/31/2004,Graduated,Bachelor of Arts,Management,3.7
5D5B95E8-AF90-4B71-B50A-812F71CE8BDA,,6/13/2003,Graduated,Bachelor of Arts,Psychology,3.69
F0101CC1-EC9E-4299-AC09-81317A8DE77F,,6/12/1998,Graduated,Bachelor of Arts,Management,2.9
3C2A7C5D-0928-44BB-975A-8140DD869270,,5/5/2007,Graduated,Associate of Arts,General Studies,3.3
69F995BA-90C5-48C1-8CF5-8151AC3F2EEE,,5/5/2006,Graduated,Bachelor of Arts,Teacher Education,3.55
41D874EF-7AE0-4247-A746-8155691B6DE0,,6/10/1995,Graduated,Master of Arts,Marriage & Family Therapy,4
00934E4A-79F8-4A24-8542-816EDC228CBB,6/4/2015,5/9/2015,Graduated,Bachelor of Science,Psychology,3.81
24849E4E-AFA3-4B8D-ABE2-816FBC364BE5,6/19/2011,4/25/2001,,Bachelor of Arts,Interdisciplinary Studies,2.04
83723F99-DD47-4C5E-9227-816FBE076593,9/26/2011,12/16/2016,Graduated,Bachelor of Arts,Accounting,3.94
B8CF4AE6-E9EC-47B8-AC8D-81794F901A69,7/21/2017,12/15/2017,,Bachelor of Science,Accounting,1
940632DB-DF59-44BF-A5A3-81827D1D7D9C,,6/11/2004,Graduated,Bachelor of Arts,Management,4.02
F1DE12EE-DF93-45FB-817B-81909D30CEEB,,6/9/2000,Graduated,Bachelor of Arts,Management,2.51
FC807A71-E77B-413D-AB63-8192B3E9CA84,7/27/2016,12/14/2018,Graduated,Bachelor of Science,Business Administration,3.79
716B9B83-D875-4D3E-9D07-81A7B83A885D,8/14/2012,8/24/2014,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.81
EA2AE8A3-6F08-4697-9150-81ACFD1857C2,,6/12/1998,Graduated,Undergraduate Certificate,TESOL,4
0A87B47C-8848-4B17-9460-81C53669ACAB,,5/7/2011,Graduated,Associate of Arts,General Studies,2.12
51B46B5F-9E7B-4A67-9521-81C8A762CBA0,,7/5/2005,Graduated,Master of Arts,MA: School Counselor & Consultant,3.74
69D3DAF4-BCC6-4C9E-9BD5-81E48456E846,,12/11/2009,Graduated,Bachelor of Arts,Management,4
321E0461-3455-4F48-837A-81E9AA0CFBA0,8/25/2011,1/9/2012,,Bachelor of Arts,Interdisciplinary Studies,2.19
D60ABB3D-B292-4D98-A97F-81EA8E107DC9,,5/7/2011,Graduated,Master of Arts,MA: School Counselor & Consultant,4
98926A2C-2C14-4BA7-8BC5-81F7BB4EE644,8/15/2011,5/7/2016,Graduated,Bachelor of Arts,Business Administration,3.59
D4C1D843-C983-440E-9005-81FA34A03B8A,7/28/2016,5/5/2017,,Bachelor of Science,Exercise Science,2.48
97CB692D-5FD0-47B6-9993-820C70582D34,3/11/2014,8/23/2015,Graduated,Bachelor of Arts,Business Administration,3.74
D09C89E0-E145-44F8-87B9-82184930FC07,,6/12/1998,Graduated,Bachelor of Arts,Management Communication,3.24
1DAB9187-821D-4602-8505-823769153E21,11/20/2015,5/6/2017,Graduated,Bachelor of Science,Psychology,3.15
3B566544-CA5C-4F18-AAEA-823C932DCF25,,6/9/2000,Graduated,Associate of Arts,General Studies,3.65
47B06D9B-46B8-46F0-83E0-8248EFFA7C36,5/25/2018,5/12/2018,Graduated,Bachelor of Science,Interdisciplinary Studies,2.97
8015D32F-3DBD-47C4-962B-824A568523E5,,6/11/1999,Graduated,Bachelor of Arts,Elementary Education,3.43
085BA435-EB83-4EAF-9F57-8255A4B9D600,,8/18/2006,Graduated,Bachelor of Arts,Management Information Systems,3.98
A4DF8BF0-4A2D-4FA5-8F26-826F599AD400,,8/31/2004,Graduated,Bachelor of Arts,Management,3.42
CB73AF68-1A3B-4BA6-8E88-8297F62A25ED,8/15/2011,12/13/2013,Graduated,Bachelor of Arts,Psychology,2.84
C5642797-0FA6-4E15-AD71-82A5BF32C2AD,,12/11/2009,Graduated,Bachelor of Arts,Business Administration,3.94
BE9827BA-15D4-43E4-9DDC-82B8CC149C02,,5/8/2010,,Master of Education,MEd: Curriculum & Instructional Technology,3.79
BE9827BA-15D4-43E4-9DDC-82B8CC149C02,,5/7/2011,,Bachelor of Arts,Teacher Education: Elementary,3.38
BE9827BA-15D4-43E4-9DDC-82B8CC149C02,,5/10/2008,,Bachelor of Arts,Health Care Administration,3.38
42FF561A-0582-40DF-BA76-82BFD4F58E91,,5/7/2011,Graduated,Bachelor of Arts,Teacher Education: Elementary,3.26
138053D0-8691-4E22-8418-82D15FEF5CC6,,12/16/2005,Graduated,Master of Arts,Professional Counseling,3.62
1CF0046B-926C-49E7-91F5-82D2B5DDD91D,6/21/2013,5/9/2014,,Bachelor of Science,Teacher Education: Elementary,1.95
FBE17765-77E7-4502-9667-82DA7D296E08,,7/31/1998,Graduated,Master of Arts,Marriage & Family Therapy,4.03
69977221-1022-4C37-9E81-82FB317D573D,,8/22/2008,Graduated,Bachelor of Arts,Management,2.78
7D22CD45-C115-4CCB-901D-82FBD9EEFDD8,6/18/2014,12/11/2015,Graduated,Bachelor of Arts,Business Administration,2.85
2A1025D4-C956-4543-9111-83063BBE8DFE,,6/11/1999,Graduated,Bachelor of Arts,Communication,3.74
7CDC0B6F-5303-462F-904C-831DB1889979,,5/9/2009,Graduated,Bachelor of Arts,Health Care Administration,3.76
1FECB7CC-2B9E-4A1E-9EA8-831DDE5E14BB,,8/19/2003,Graduated,Master of Arts,MA: School Counselor & Consultant,4
A8325A1B-EC9E-4E9F-8972-831E72567740,,6/15/2001,Graduated,Bachelor of Arts,Management,3.55
04ADE9F1-AAC4-43A8-B820-83359130A0EC,10/9/2014,5/6/2017,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.83
69CB4BFE-78CF-4C6D-B8CD-833BCC950ADA,8/13/2014,5/6/2017,Graduated,Master of Arts,Clinical Mental Health Counseling,3.93
3AC63726-B9F3-48C6-8C22-83465895D03D,,6/10/1995,Graduated,Bachelor of Science,Managerial Leadership,3.72
30EE6457-DF9B-4DDE-BC52-834BA0835AD7,8/19/2011,12/13/2013,Graduated,Bachelor of Arts,Business Administration,3.44
C36C0F03-502B-4EDF-AA68-8358950D7F56,,5/7/2011,Graduated,Bachelor of Arts,Music Ministry,3.29
2A0B0929-C1A1-484C-8B11-835D46D2133E,8/19/2011,5/10/2014,Graduated,Master of Arts,Clinical Mental Health Counseling,4
BF0223EC-1574-481A-B93D-83839628574A,,8/29/2003,Graduated,Bachelor of Arts,Teacher Education,3.45
871350BD-24FF-4181-B188-839264DB22AF,11/6/2015,8/11/2017,,Bachelor of Science,Business Administration,2.77
408ECD1B-9BEC-4977-A19B-839DA52AB89B,12/22/2015,5/7/2016,Graduated,Bachelor of Science,Mathematics,3.84
509EA5F5-4AEE-47AF-A474-83AAC24DAD15,,5/6/2005,Graduated,Associate of Science,Pre-Professional Health Science,3.45
FEC0ACC1-1F13-427D-B4BD-83C5016C1B4A,,6/11/2004,Graduated,Associate of Arts,General Studies,3.96
088A5071-BEBF-41FE-B88F-83CC882DD4A4,5/12/2015,8/23/2015,,Bachelor of Arts,Interdisciplinary Studies,3.5
56DDE161-9C62-4164-9F03-83CD3260A2F4,8/24/2020,8/24/2020,Deposit Drop,Bachelor of Science,Nursing: RN to BSN,0
2B090A66-51A2-4EEF-871C-83F5F9CB7FA0,1/3/2017,12/14/2018,,Bachelor of Science,Biology,2.96
D4C3C851-06CC-49D0-B60C-84027C517849,2/7/2012,12/16/2016,Graduated,Bachelor of Arts,Business Administration,3.66
2F2CAF93-7A2D-46AD-BAF0-840E67C5644B,8/19/2011,5/5/2012,Graduated,Bachelor of Arts,Teacher Education,2.83
BF9ED392-E03F-4C35-83DD-841158E44771,,6/12/1998,Graduated,Undergraduate Certificate,TESOL,4.13
2B2362CE-5762-4193-B5A7-843B85E3CF43,6/17/2019,5/8/2020,,Bachelor of Arts,Communication: Public Relations,3.83
58EF0C1D-6CB8-4521-A003-843E03D9B872,,6/12/1998,Graduated,Bachelor of Arts,Bible & Christian Ministry Studies,3.43
A38B41DE-E714-4792-9274-844702B15658,,5/7/2011,Graduated,Bachelor of Arts,Business Administration,3.66
A38B41DE-E714-4792-9274-844702B15658,,5/7/2011,Graduated,Bachelor of Science,Computer Information Systems,3.66
D15ABF81-E4ED-4628-A5F2-8460CAB6BD62,,6/13/1997,Graduated,Bachelor of Arts,Communication,2.56
A970A879-B9DF-4916-BA5C-846DDF6D61CF,11/30/2012,5/10/2013,,Bachelor of Arts,Psychology,0
DBE74C1A-F175-4C50-8F7D-8472E4F4EB0D,,12/11/2009,Graduated,Bachelor of Arts,Management,2.86
BEDC0772-AED5-43CC-A8E7-848A41F1B327,,6/9/2000,,Bachelor of Arts,Psychology,3.91
BEDC0772-AED5-43CC-A8E7-848A41F1B327,,5/6/2005,,Master of Arts,Professional Counseling,4
E89541E0-2F8D-49D2-9D4E-848B30D70C08,,6/15/2001,Graduated,Undergraduate Certificate,Elementary Education Licensure,3.78
EED83612-A39C-44C2-9A66-84999FA45F01,8/7/2012,5/9/2015,Graduated,Master of Arts,Clinical Mental Health Counseling,4
E3FF5DDF-C875-43F6-8E44-84A029075C46,,6/9/2000,Graduated,Bachelor of Arts,Elementary Education,3.06
3B78E4C8-9796-4FEC-BF28-84A3F2CC80D2,6/26/2017,12/15/2017,,Bachelor of Science,Teacher Education: Elementary,0.28
25A1342F-8478-494B-BF64-84C8AC883F67,8/4/2016,5/12/2018,Graduated,Master of Arts,MA: School Counselor & Consultant,3.82
A7A4BA96-FFDF-48B2-BBEE-84C9D9098A67,,6/10/1994,Graduated,Master of Arts,Marriage & Family Therapy,4
36D5FE66-0C32-4E13-B20B-84CA67C1FFF6,,5/8/2010,,Bachelor of Arts,Management,2.39
36D5FE66-0C32-4E13-B20B-84CA67C1FFF6,1/6/2017,5/6/2017,,Master of Arts,Clinical Mental Health Counseling,4
DB27EEA5-CDBE-482A-938C-84CFF057AA30,,3/21/2003,Graduated,Bachelor of Arts,Management,2.18
17B66814-FC66-41DC-9423-84D5A8C01C18,3/1/2019,12/14/2018,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.76
9AF426AF-2470-4579-AB74-84DF55BEEC52,,6/11/1999,Graduated,Bachelor of Arts,Management,3.89
33B522EF-9268-49E8-B084-84E4BA7583E6,3/3/2014,8/23/2015,,Bachelor of Arts,Psychology,3.62
D3D9847B-7AF3-4E32-8E7F-84E7B11077D7,,6/12/1998,Graduated,Bachelor of Arts,Interdisciplinary Studies,2.44
2263AAC0-8BA1-4A03-B6EE-84E991A9A57E,,6/9/2000,Graduated,Bachelor of Arts,Intercultural Studies,3.78
2263AAC0-8BA1-4A03-B6EE-84E991A9A57E,,6/9/2000,Graduated,Undergraduate Certificate,TESOL,3.78
93559700-1C96-431E-B80E-84F11EF01BE9,8/19/2011,8/24/2014,Graduated,Master of Arts,Clinical Mental Health Counseling,3.97
4CB3AA23-4475-4D5D-99FD-8502E8FCB3BC,11/30/2015,8/11/2017,Graduated,Bachelor of Science,Interdisciplinary Studies,3.15
D4B6900D-EC32-4C7A-8E12-850CC941114D,,6/12/1998,Graduated,Bachelor of Arts,Management,4.17
CB27FE0B-B3EA-46A4-83AB-852A415196CE,,6/13/2003,Graduated,Bachelor of Arts,Teacher Education,3
31BA031F-DE6E-4697-B096-852AC448616B,2/11/2013,12/11/2015,Graduated,Bachelor of Arts,Business Administration,2.77
DA1FC1BD-A80D-4EFC-813A-854D6EC4DABE,8/15/2011,12/14/2012,,Bachelor of Arts,Interdisciplinary Studies,1.95
6F0F3EB7-4AA3-4B5D-8596-8566D1289199,,8/30/2002,Graduated,Master of Arts,MA: School Counselor & Consultant,3.89
11EA15AB-A516-4BDC-B3F5-856C346AFC97,3/17/2015,12/15/2017,Graduated,Bachelor of Science,Business Administration,2.91
5D262D94-DA77-427B-9E1F-85775CE19DA8,8/25/2011,12/16/2011,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.87
22615B10-E9A5-4C81-B3AF-858A033D71C1,,5/8/2010,,Bachelor of Arts,Business Administration,3.5
4338A84D-FC8A-450A-9C36-858B7AAE4243,,6/13/1997,Graduated,Bachelor of Arts,Management,3.83
E74895C2-D91C-40AE-B33A-858CF66EFDA5,,12/14/2007,Graduated,Master of Arts,Professional Counseling,3.87
D34D92DD-2EA7-4F2C-98E2-85A15A2FD759,,12/12/2008,Graduated,Master of Arts,Professional Counseling,3.97
E8282EB5-3C8A-4E70-8355-85A92ABE20AB,8/8/2012,12/14/2012,,Bachelor of Science,Exercise Science,1.44
C1E0CB7B-B745-4BCE-9FD3-85B9775B1402,8/12/2011,5/5/2012,Graduated,Bachelor of Arts,Psychology: General,3.87
C5D7007D-D29E-4685-B15F-85C0BF517F2A,,6/10/1995,Graduated,Bachelor of Science,Business Administration,3.22
E37A2A93-06E0-409A-A673-85C2C6E1DFE5,8/31/2017,8/11/2017,Graduated,Bachelor of Science,Nursing,4
89E5DD97-1198-4328-9DE3-85C401A66B81,4/5/2018,5/11/2019,Graduated,Bachelor of Science,Psychology,3.31
DD665C7B-FF38-4434-A64A-85DCF3E25DD1,7/13/2015,5/6/2017,Graduated,Bachelor of Science,Interdisciplinary Studies,2.79
10C1A618-CED5-4926-AD3A-85E0A21D3BD9,,5/8/2010,Graduated,Bachelor of Arts,Accounting,3.86
C222A41A-BB0E-4F69-865D-861EF03EDA85,6/15/2017,12/15/2017,,Bachelor of Arts,Interdisciplinary Studies,1.56
AB7E84FC-3B47-42D2-B113-8651E1862C4F,,6/10/1994,Graduated,Bachelor of Science,Managerial Leadership,4
3F7E473E-2395-4078-B727-86567D37EA1B,,8/31/2001,Graduated,Bachelor of Arts,Management,4.1
6E39D0A8-DA69-45ED-8D6D-8677B99420E8,,5/5/2007,Graduated,Bachelor of Arts,Communication,2.68
1391DAEE-AA24-4371-B812-86797EE11B75,,12/15/2006,,Bachelor of Arts,Management,3.83
1391DAEE-AA24-4371-B812-86797EE11B75,6/7/2017,5/12/2018,Graduated,Master of Arts,Teaching,3.68
3DD53B1E-6711-4B0F-B196-867E2E91D8BD,,5/10/2008,,Master of Arts,MA: School Counselor & Consultant,3.99
473AA4BA-47B7-4002-9E62-867E74200F34,,6/10/1994,Graduated,Master of Arts,Marriage & Family Therapy,0
15860E9F-AFC4-40C6-B3F7-8686604DCEC0,8/2/2013,12/13/2013,,Bachelor of Arts,Accounting,2.28
9C260651-9398-4181-87AF-868A815BC5F9,,6/14/2002,Graduated,Bachelor of Arts,Management,4.13
E0E252BF-73D1-4EE3-8E4D-868B97C7C219,4/25/2014,5/9/2015,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.95
69B7FB19-899E-4FEB-A75C-86946242CE7C,8/13/2014,5/12/2018,Graduated,Master of Arts,Clinical Mental Health Counseling,3.91
89A5A99D-EF56-48AC-8CA5-869682BF6338,,6/11/2004,Graduated,Bachelor of Arts,Management,3.88
3798CF80-FA9C-429C-BF3A-869C623444A7,,6/15/2001,Graduated,Bachelor of Arts,Interdisciplinary Studies,2.8
240A1580-EC43-4C76-B188-86AF23B6F7C1,7/27/2016,12/16/2016,,Bachelor of Science,Exercise Science,2.59
DC396940-829B-46E1-A143-86B2952D261D,,6/12/1998,Graduated,Bachelor of Arts,Bible & Christian Ministry Studies,3.29
E9D3378C-0388-436B-8DD0-86B40D778FB5,8/12/2011,5/5/2012,Graduated,Bachelor of Arts,Psychology: General,3.68
0FB6B67E-C2A2-4CC8-ADC8-86B4839DA01A,7/13/2015,12/11/2015,,Bachelor of Science,Exercise Science,3.74
96D6847B-0BE7-4EC1-8953-86C4DC74A75A,,12/11/2009,,Bachelor of Arts,Health Care Administration,3.68
91B955FE-0F48-47BD-B762-86EAA87219ED,8/5/2014,12/11/2015,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.87
CEB1BA82-5BA3-4ADE-A267-87024077B280,,6/11/1999,Graduated,Bachelor of Arts,Management,3.84
3F3C367E-B56A-4D30-82E9-870B0BA47354,,12/14/2007,Graduated,Master of Arts,Professional Counseling,3.76
1D192BC2-B93C-4B25-A187-872B6660F603,8/15/2011,8/26/2016,Graduated,Bachelor of Arts,Business Administration,2.38
7B4A7EE4-A818-4EE6-A4A5-872EA560A4A3,9/5/2018,5/9/2020,Graduated,Master of Arts,Leadership: Business Administration,3.72
58EDF658-5FB6-4BDF-B31A-8736ABA061E6,,5/5/2007,Graduated,Bachelor of Arts,Accounting,3.72
